"traceId","relationshipId","stableKey","complexId","axis","axisScaleId","researchScore","operationalScore","provenanceTier","confidence","fallbackRuleId","inheritanceLevel","resolutionPath","coefficientSetId","resolutionStatus"
"MTC_TRACE_MTC_REL_ex_4773b6ea_ANKLE_PROPULSION_IMPACT_COMPLEX_T","MTC_REL_ex_4773b6ea_ANKLE_PROPULSION_IMPACT_COMPLEX","ex_4773b6ea","ANKLE_PROPULSION_IMPACT_COMPLEX","T","MTC_SCALE_ANKLE_PROPULSION_IMPACT_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:RUNNING","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_4773b6ea_ANKLE_PROPULSION_IMPACT_COMPLEX_C","MTC_REL_ex_4773b6ea_ANKLE_PROPULSION_IMPACT_COMPLEX","ex_4773b6ea","ANKLE_PROPULSION_IMPACT_COMPLEX","C","MTC_SCALE_ANKLE_PROPULSION_IMPACT_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:RUNNING","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_CRUCIATE_LIGAMENT_COMPLEX_M","MTC_REL_ex_5004ca76_CRUCIATE_LIGAMENT_COMPLEX","ex_5004ca76","CRUCIATE_LIGAMENT_COMPLEX","M","MTC_SCALE_CRUCIATE_LIGAMENT_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_CRUCIATE_LIGAMENT_COMPLEX_T","MTC_REL_ex_5004ca76_CRUCIATE_LIGAMENT_COMPLEX","ex_5004ca76","CRUCIATE_LIGAMENT_COMPLEX","T","MTC_SCALE_CRUCIATE_LIGAMENT_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_CRUCIATE_LIGAMENT_COMPLEX_C","MTC_REL_ex_5004ca76_CRUCIATE_LIGAMENT_COMPLEX","ex_5004ca76","CRUCIATE_LIGAMENT_COMPLEX","C","MTC_SCALE_CRUCIATE_LIGAMENT_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_CORONAL_ROTATIONAL_KNEE_COMPLEX_M","MTC_REL_ex_5004ca76_CORONAL_ROTATIONAL_KNEE_COMPLEX","ex_5004ca76","CORONAL_ROTATIONAL_KNEE_COMPLEX","M","MTC_SCALE_CORONAL_ROTATIONAL_KNEE_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_CORONAL_ROTATIONAL_KNEE_COMPLEX_T","MTC_REL_ex_5004ca76_CORONAL_ROTATIONAL_KNEE_COMPLEX","ex_5004ca76","CORONAL_ROTATIONAL_KNEE_COMPLEX","T","MTC_SCALE_CORONAL_ROTATIONAL_KNEE_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_CORONAL_ROTATIONAL_KNEE_COMPLEX_C","MTC_REL_ex_5004ca76_CORONAL_ROTATIONAL_KNEE_COMPLEX","ex_5004ca76","CORONAL_ROTATIONAL_KNEE_COMPLEX","C","MTC_SCALE_CORONAL_ROTATIONAL_KNEE_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_ANKLE_PROPULSION_IMPACT_COMPLEX_M","MTC_REL_ex_5004ca76_ANKLE_PROPULSION_IMPACT_COMPLEX","ex_5004ca76","ANKLE_PROPULSION_IMPACT_COMPLEX","M","MTC_SCALE_ANKLE_PROPULSION_IMPACT_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_ANKLE_PROPULSION_IMPACT_COMPLEX_T","MTC_REL_ex_5004ca76_ANKLE_PROPULSION_IMPACT_COMPLEX","ex_5004ca76","ANKLE_PROPULSION_IMPACT_COMPLEX","T","MTC_SCALE_ANKLE_PROPULSION_IMPACT_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_ANKLE_PROPULSION_IMPACT_COMPLEX_C","MTC_REL_ex_5004ca76_ANKLE_PROPULSION_IMPACT_COMPLEX","ex_5004ca76","ANKLE_PROPULSION_IMPACT_COMPLEX","C","MTC_SCALE_ANKLE_PROPULSION_IMPACT_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_LATERAL_ANKLE_STABILITY_COMPLEX_M","MTC_REL_ex_5004ca76_LATERAL_ANKLE_STABILITY_COMPLEX","ex_5004ca76","LATERAL_ANKLE_STABILITY_COMPLEX","M","MTC_SCALE_LATERAL_ANKLE_STABILITY_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_LATERAL_ANKLE_STABILITY_COMPLEX_T","MTC_REL_ex_5004ca76_LATERAL_ANKLE_STABILITY_COMPLEX","ex_5004ca76","LATERAL_ANKLE_STABILITY_COMPLEX","T","MTC_SCALE_LATERAL_ANKLE_STABILITY_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_LATERAL_ANKLE_STABILITY_COMPLEX_C","MTC_REL_ex_5004ca76_LATERAL_ANKLE_STABILITY_COMPLEX","ex_5004ca76","LATERAL_ANKLE_STABILITY_COMPLEX","C","MTC_SCALE_LATERAL_ANKLE_STABILITY_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_SYNDESMOTIC_ROTATIONAL_COMPLEX_M","MTC_REL_ex_5004ca76_SYNDESMOTIC_ROTATIONAL_COMPLEX","ex_5004ca76","SYNDESMOTIC_ROTATIONAL_COMPLEX","M","MTC_SCALE_SYNDESMOTIC_ROTATIONAL_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_SYNDESMOTIC_ROTATIONAL_COMPLEX_T","MTC_REL_ex_5004ca76_SYNDESMOTIC_ROTATIONAL_COMPLEX","ex_5004ca76","SYNDESMOTIC_ROTATIONAL_COMPLEX","T","MTC_SCALE_SYNDESMOTIC_ROTATIONAL_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_SYNDESMOTIC_ROTATIONAL_COMPLEX_C","MTC_REL_ex_5004ca76_SYNDESMOTIC_ROTATIONAL_COMPLEX","ex_5004ca76","SYNDESMOTIC_ROTATIONAL_COMPLEX","C","MTC_SCALE_SYNDESMOTIC_ROTATIONAL_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_MEDIAL_ANKLE_ARCH_COMPLEX_M","MTC_REL_ex_5004ca76_MEDIAL_ANKLE_ARCH_COMPLEX","ex_5004ca76","MEDIAL_ANKLE_ARCH_COMPLEX","M","MTC_SCALE_MEDIAL_ANKLE_ARCH_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_MEDIAL_ANKLE_ARCH_COMPLEX_T","MTC_REL_ex_5004ca76_MEDIAL_ANKLE_ARCH_COMPLEX","ex_5004ca76","MEDIAL_ANKLE_ARCH_COMPLEX","T","MTC_SCALE_MEDIAL_ANKLE_ARCH_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_5004ca76_MEDIAL_ANKLE_ARCH_COMPLEX_C","MTC_REL_ex_5004ca76_MEDIAL_ANKLE_ARCH_COMPLEX","ex_5004ca76","MEDIAL_ANKLE_ARCH_COMPLEX","C","MTC_SCALE_MEDIAL_ANKLE_ARCH_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_CRUCIATE_LIGAMENT_COMPLEX_M","MTC_REL_ex_752b45ae_CRUCIATE_LIGAMENT_COMPLEX","ex_752b45ae","CRUCIATE_LIGAMENT_COMPLEX","M","MTC_SCALE_CRUCIATE_LIGAMENT_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_CRUCIATE_LIGAMENT_COMPLEX_T","MTC_REL_ex_752b45ae_CRUCIATE_LIGAMENT_COMPLEX","ex_752b45ae","CRUCIATE_LIGAMENT_COMPLEX","T","MTC_SCALE_CRUCIATE_LIGAMENT_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_CRUCIATE_LIGAMENT_COMPLEX_C","MTC_REL_ex_752b45ae_CRUCIATE_LIGAMENT_COMPLEX","ex_752b45ae","CRUCIATE_LIGAMENT_COMPLEX","C","MTC_SCALE_CRUCIATE_LIGAMENT_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_CORONAL_ROTATIONAL_KNEE_COMPLEX_M","MTC_REL_ex_752b45ae_CORONAL_ROTATIONAL_KNEE_COMPLEX","ex_752b45ae","CORONAL_ROTATIONAL_KNEE_COMPLEX","M","MTC_SCALE_CORONAL_ROTATIONAL_KNEE_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_CORONAL_ROTATIONAL_KNEE_COMPLEX_T","MTC_REL_ex_752b45ae_CORONAL_ROTATIONAL_KNEE_COMPLEX","ex_752b45ae","CORONAL_ROTATIONAL_KNEE_COMPLEX","T","MTC_SCALE_CORONAL_ROTATIONAL_KNEE_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_CORONAL_ROTATIONAL_KNEE_COMPLEX_C","MTC_REL_ex_752b45ae_CORONAL_ROTATIONAL_KNEE_COMPLEX","ex_752b45ae","CORONAL_ROTATIONAL_KNEE_COMPLEX","C","MTC_SCALE_CORONAL_ROTATIONAL_KNEE_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_ANKLE_PROPULSION_IMPACT_COMPLEX_M","MTC_REL_ex_752b45ae_ANKLE_PROPULSION_IMPACT_COMPLEX","ex_752b45ae","ANKLE_PROPULSION_IMPACT_COMPLEX","M","MTC_SCALE_ANKLE_PROPULSION_IMPACT_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_ANKLE_PROPULSION_IMPACT_COMPLEX_T","MTC_REL_ex_752b45ae_ANKLE_PROPULSION_IMPACT_COMPLEX","ex_752b45ae","ANKLE_PROPULSION_IMPACT_COMPLEX","T","MTC_SCALE_ANKLE_PROPULSION_IMPACT_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_ANKLE_PROPULSION_IMPACT_COMPLEX_C","MTC_REL_ex_752b45ae_ANKLE_PROPULSION_IMPACT_COMPLEX","ex_752b45ae","ANKLE_PROPULSION_IMPACT_COMPLEX","C","MTC_SCALE_ANKLE_PROPULSION_IMPACT_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_LATERAL_ANKLE_STABILITY_COMPLEX_M","MTC_REL_ex_752b45ae_LATERAL_ANKLE_STABILITY_COMPLEX","ex_752b45ae","LATERAL_ANKLE_STABILITY_COMPLEX","M","MTC_SCALE_LATERAL_ANKLE_STABILITY_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_LATERAL_ANKLE_STABILITY_COMPLEX_T","MTC_REL_ex_752b45ae_LATERAL_ANKLE_STABILITY_COMPLEX","ex_752b45ae","LATERAL_ANKLE_STABILITY_COMPLEX","T","MTC_SCALE_LATERAL_ANKLE_STABILITY_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_LATERAL_ANKLE_STABILITY_COMPLEX_C","MTC_REL_ex_752b45ae_LATERAL_ANKLE_STABILITY_COMPLEX","ex_752b45ae","LATERAL_ANKLE_STABILITY_COMPLEX","C","MTC_SCALE_LATERAL_ANKLE_STABILITY_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_SYNDESMOTIC_ROTATIONAL_COMPLEX_M","MTC_REL_ex_752b45ae_SYNDESMOTIC_ROTATIONAL_COMPLEX","ex_752b45ae","SYNDESMOTIC_ROTATIONAL_COMPLEX","M","MTC_SCALE_SYNDESMOTIC_ROTATIONAL_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_SYNDESMOTIC_ROTATIONAL_COMPLEX_T","MTC_REL_ex_752b45ae_SYNDESMOTIC_ROTATIONAL_COMPLEX","ex_752b45ae","SYNDESMOTIC_ROTATIONAL_COMPLEX","T","MTC_SCALE_SYNDESMOTIC_ROTATIONAL_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_SYNDESMOTIC_ROTATIONAL_COMPLEX_C","MTC_REL_ex_752b45ae_SYNDESMOTIC_ROTATIONAL_COMPLEX","ex_752b45ae","SYNDESMOTIC_ROTATIONAL_COMPLEX","C","MTC_SCALE_SYNDESMOTIC_ROTATIONAL_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_MEDIAL_ANKLE_ARCH_COMPLEX_M","MTC_REL_ex_752b45ae_MEDIAL_ANKLE_ARCH_COMPLEX","ex_752b45ae","MEDIAL_ANKLE_ARCH_COMPLEX","M","MTC_SCALE_MEDIAL_ANKLE_ARCH_COMPLEX_M","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_MEDIAL_ANKLE_ARCH_COMPLEX_T","MTC_REL_ex_752b45ae_MEDIAL_ANKLE_ARCH_COMPLEX","ex_752b45ae","MEDIAL_ANKLE_ARCH_COMPLEX","T","MTC_SCALE_MEDIAL_ANKLE_ARCH_COMPLEX_T","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
"MTC_TRACE_MTC_REL_ex_752b45ae_MEDIAL_ANKLE_ARCH_COMPLEX_C","MTC_REL_ex_752b45ae_MEDIAL_ANKLE_ARCH_COMPLEX","ex_752b45ae","MEDIAL_ANKLE_ARCH_COMPLEX","C","MTC_SCALE_MEDIAL_ANKLE_ARCH_COMPLEX_C","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","MTC_BRIDGE_FALLBACK_4_MOVEMENT_FAMILY","MOVEMENT_FAMILY","EXACT_MISS>STABLE_KEY_MISS>VARIANT_MISS>MOVEMENT_FAMILY:BADMINTON_FOOTWORK","TISSUE_MTC_C4A_0_1_1","RESOLVED_OPERATIONAL_RESEARCH_UNKNOWN"
