"modifierRuleId","exerciseStableKey","loadUnitStableKey","contextType","factor","policyVersion","rationale","evidenceStatus","reviewStatus"
"cod_ex_5004ca76_lu_36ba10a736","ex_5004ca76","lu_36ba10a736","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_9462525798","ex_5004ca76","lu_9462525798","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_cd23e2d8c0","ex_5004ca76","lu_cd23e2d8c0","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_90281b5483","ex_5004ca76","lu_90281b5483","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_bf3f500760","ex_5004ca76","lu_bf3f500760","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_9a06d0adb2","ex_5004ca76","lu_9a06d0adb2","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_acc0225b21","ex_5004ca76","lu_acc0225b21","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_f4005dd228","ex_5004ca76","lu_f4005dd228","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_d7b54824bb","ex_5004ca76","lu_d7b54824bb","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_9b1d33a6fa","ex_5004ca76","lu_9b1d33a6fa","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_6079674d30","ex_5004ca76","lu_6079674d30","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_3d242daa59","ex_5004ca76","lu_3d242daa59","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_7d200f36f3","ex_5004ca76","lu_7d200f36f3","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_ff22c06225","ex_5004ca76","lu_ff22c06225","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_97b28d1cec","ex_5004ca76","lu_97b28d1cec","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_6de10a05a1","ex_5004ca76","lu_6de10a05a1","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_5d174b60fa","ex_5004ca76","lu_5d174b60fa","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_92bcd7c98b","ex_5004ca76","lu_92bcd7c98b","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_2d44aafe1e","ex_5004ca76","lu_2d44aafe1e","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_26cb1f9f2c","ex_5004ca76","lu_26cb1f9f2c","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_df728dc186","ex_5004ca76","lu_df728dc186","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_192bb30a2e","ex_5004ca76","lu_192bb30a2e","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_82e419cfd9","ex_5004ca76","lu_82e419cfd9","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_f86f763ed7","ex_5004ca76","lu_f86f763ed7","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_e7d26ea928","ex_5004ca76","lu_e7d26ea928","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_9508964ced","ex_5004ca76","lu_9508964ced","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_709fa6f6bd","ex_5004ca76","lu_709fa6f6bd","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_90b102bfdb","ex_5004ca76","lu_90b102bfdb","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_f959f8aafb","ex_5004ca76","lu_f959f8aafb","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_5004ca76_lu_cb820016df","ex_5004ca76","lu_cb820016df","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_a9651bd8d7","ex_a4040be3","lu_a9651bd8d7","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_50d1389a95","ex_a4040be3","lu_50d1389a95","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_27b4a0df1d","ex_a4040be3","lu_27b4a0df1d","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_a7dd63adb6","ex_a4040be3","lu_a7dd63adb6","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_348ac6b7a6","ex_a4040be3","lu_348ac6b7a6","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_36ba10a736","ex_a4040be3","lu_36ba10a736","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_9462525798","ex_a4040be3","lu_9462525798","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_cd23e2d8c0","ex_a4040be3","lu_cd23e2d8c0","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_90281b5483","ex_a4040be3","lu_90281b5483","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_bf3f500760","ex_a4040be3","lu_bf3f500760","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_9a06d0adb2","ex_a4040be3","lu_9a06d0adb2","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_acc0225b21","ex_a4040be3","lu_acc0225b21","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_f4005dd228","ex_a4040be3","lu_f4005dd228","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_d7b54824bb","ex_a4040be3","lu_d7b54824bb","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_9b1d33a6fa","ex_a4040be3","lu_9b1d33a6fa","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_6079674d30","ex_a4040be3","lu_6079674d30","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_3d242daa59","ex_a4040be3","lu_3d242daa59","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_7d200f36f3","ex_a4040be3","lu_7d200f36f3","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_ff22c06225","ex_a4040be3","lu_ff22c06225","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_97b28d1cec","ex_a4040be3","lu_97b28d1cec","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_6de10a05a1","ex_a4040be3","lu_6de10a05a1","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_5d174b60fa","ex_a4040be3","lu_5d174b60fa","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_92bcd7c98b","ex_a4040be3","lu_92bcd7c98b","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_2d44aafe1e","ex_a4040be3","lu_2d44aafe1e","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_26cb1f9f2c","ex_a4040be3","lu_26cb1f9f2c","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_df728dc186","ex_a4040be3","lu_df728dc186","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_192bb30a2e","ex_a4040be3","lu_192bb30a2e","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_82e419cfd9","ex_a4040be3","lu_82e419cfd9","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_f86f763ed7","ex_a4040be3","lu_f86f763ed7","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_e7d26ea928","ex_a4040be3","lu_e7d26ea928","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_9508964ced","ex_a4040be3","lu_9508964ced","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_709fa6f6bd","ex_a4040be3","lu_709fa6f6bd","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_90b102bfdb","ex_a4040be3","lu_90b102bfdb","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_f959f8aafb","ex_a4040be3","lu_f959f8aafb","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4040be3_lu_cb820016df","ex_a4040be3","lu_cb820016df","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_aca9d312_lu_a9651bd8d7","ex_aca9d312","lu_a9651bd8d7","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_aca9d312_lu_50d1389a95","ex_aca9d312","lu_50d1389a95","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_aca9d312_lu_27b4a0df1d","ex_aca9d312","lu_27b4a0df1d","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_aca9d312_lu_a7dd63adb6","ex_aca9d312","lu_a7dd63adb6","CHANGE_OF_DIRECTION_DECELERATION","1.06","RCV-COD-CONTEXT-1.0","Repeated direction changes are integral to the activity at meaningful average density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
