"summaryType","key","count","details"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramAutoBuilder.kt#weekPlans","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramBuilder.kt#build","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramBuilder.kt#GeneratedProgramSkeleton","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramBuilder.kt#ProgramSkeletonItem","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramBuilder.kt#unrestrictedFatigueGate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramBuilderValidation.kt#format","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramBuilderValidation.kt#rollingAxisLoad","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramBuilderValidation.kt#validateDerivedUmbrellaCoverage","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramBuilderValidation.kt#validateFallbackRoleSlots","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramBuilderValidation.kt#validateHardDays","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramBuilderValidation.kt#validateRehabLikeDominance","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramCandidate.kt#ProgramCandidate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramCandidateClassificationPolicy.kt#ProgramCandidate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramCandidateInventory.kt#ProgramCandidate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramCandidateRerankingPolicy.kt#ProgramSkeletonItem","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramCandidateRerankingPolicy.kt#repeatedTransferPenalty","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramCompositionPolicy.kt#isStrengthAnchor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramCorePatternPolicy.kt#isCoreAccessoryOrFiller","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramDayIntensityPolicy.kt#isHighLowerStress","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramDayIntensityPolicy.kt#warnings","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramDraftModel.kt#emptyProgramSkeleton","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramEvaluationPolicy.kt#Int","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramEvaluationPolicy.kt#transferOveruse","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramEvaluationPolicy.kt#transferScore","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramExerciseSpec.kt#ProgramExerciseSpec","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramFoundationAnchorPolicy.kt#ProgramSkeletonItem","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramIssueDrivenRerankPolicy.kt#ProgramSkeletonItem","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramIssueDrivenRerankPolicy.kt#replaceWeakSlotWithFoundation","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramIssueDrivenRerankPolicy.kt#selectedMainReplacementTarget","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramPeriodizationPlanPolicy.kt#weekPlans","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramPlanService.kt#addExerciseToProgram","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramPlanService.kt#createProgram","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramPlanService.kt#createProgramFromRecordRange","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramPlanService.kt#ProgramSkeletonItem","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramPlanService.kt#saveGeneratedProgram","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramRepairPolicy.kt#isHighLowerStress","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramRepairPolicy.kt#softenFirstAdjacentHighLowerDay","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt#badminton","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt#main","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt#paired","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramRuleTables.kt#small","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt#exposureBalanceAdjustment","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramScoringPolicy.kt#score","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramSelectionReasonFormatter.kt#format","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramSkeletonGenerator.kt#ProgramSkeletonItem","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramSkeletonGenerator.kt#ProgramSkeletonRequest","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramSkeletonGenerator.kt#render","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramSlotAllocator.kt#allocate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramSlotAllocator.kt#choosePaired","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramSlotAllocator.kt#exerciseCount","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramSlotAllocator.kt#item","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramSlotCandidateQuery.kt#ProgramCandidate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramSlotCandidateQuery.kt#query","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramTemplateCatalog.kt#weekPlans","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/ProgramVarietyPolicy.kt#distributionWarnings","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#appendStrengthRow","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#Boolean","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#List","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#parse","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#parseRestore","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#representedExerciseKeysFromBody","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#RestoreExerciseRow","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#value","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordMutationService.kt#addWorkoutEntry","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RuntimeExerciseMetadataResolver.kt#forExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/RuntimeExerciseMetadataResolver.kt#merged","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SafeBackupRestore.kt#currentFingerprint","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SafeBackupRestore.kt#Exercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SafeBackupRestore.kt#RestoreExerciseRow","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#activityKindFor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#Context","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#exactExerciseMetadataFromParsedRows","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#Exercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#exerciseFromCsv","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#familyIdFor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#forceTypeFor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#metadataConfidenceFor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#movementPatternFor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#nameFamilyKey","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#programs","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#ProgramSeed","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#sportTransferDirectFor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt#explicitNameFallback","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt#resolve","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt#createProgramFromRecordRange","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt#Exercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt#findOrCreateImportedExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt#legacyUpsertRestoredExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt#ProgramSeed","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt#repairLegacyProgramStableKeys","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt#seedMissingPrograms","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt#String","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRoleSplitMigration.kt#createExercisesWithoutLegacyRole","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRoleSplitMigration.kt#migrate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRoleSplitMigration.kt#migrateIntrinsicTrainingRoles","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/ExerciseScreen.kt#ExerciseScreen","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/ExerciseSubcategoryMapper.kt#matchesSearch","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/localization/GeneratedLocalizationCatalogue.kt#TissueEducationResourceIds","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/localization/LocalizedPresentation.kt#dataTransferReportText","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/localization/LocalizedPresentation.kt#exerciseName","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/localization/LocalizedPresentation.kt#localizedExerciseName","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/localization/LocalizedPresentation.kt#localizedProgramName","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/localization/LocalizedPresentation.kt#LocalizedTissueEducation","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/localization/LocalizedPresentation.kt#programName","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/localization/LocalizedPresentation.kt#tissueEducation","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/PlanGeneratedPreview.kt#draftItemForExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/PlanScreen.kt#currentRequest","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/PlanScreen.kt#generateSkeleton","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/PlanScreen.kt#ProgramEditorScreen","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/PlanScreen.kt#skeletonFromProgram","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/RecordCalendarScreen.kt#RecordCalendarScreen","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/RecordCalendarScreen.kt#RecordRangeProgramDialog","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/RecordSetRow.kt#SetValueEditDialog","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/RuntimeMetadataExerciseEditorDialog.kt#ExerciseMetadataCopyDialog","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/RuntimeMetadataExerciseEditorDialog.kt#joinExerciseTokens","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","name|Room exercises|app/src/main/java/com/training/trackplanner/TrainingViewModel.kt#createProgramFromRecordRange","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/analysis/strengthperformance/StrengthPerformanceRegistry.kt#metadataProxyLoadings","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/BackupRestoreCanonicalizer.kt#minimalStub","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/BackupRestoreCanonicalizer.kt#resolve","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#Exercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#importRestorePlan","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#restoreCurrentBuiltInExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#restoreExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#RestoreExerciseRow","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#exerciseFrom","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/Entities.kt#Exercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataBackupContract.kt#ExerciseMetadataFieldPolicyRegistry","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataEditorService.kt#saveExerciseEditor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataEffectiveStateResolver.kt#resolve","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataMapper.kt#applyMetadata","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/ExerciseStableKeyMigration.kt#createExerciseTable","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/ExerciseStableKeyMigration.kt#insertUnresolvedExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/ExerciseStableKeyMigration.kt#migrate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/MetadataSanityChecker.kt#checkAll","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/MetadataSanityChecker.kt#MetadataSanityCheckResult","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#appendStrengthRow","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#legacyExerciseSnapshotRows","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#RestoreExerciseRow","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/RecordCsvBackupRestore.kt#value","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/RuntimeExerciseMetadataResolver.kt#applyBuiltInSeedMetadata","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/RuntimeExerciseMetadataResolver.kt#mergeSeed","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/SafeBackupRestore.kt#Exercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/SafeBackupRestore.kt#RestoreExerciseRow","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#Exercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#ExerciseImageMapping","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/SeedData.kt#exerciseImageMappings","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingDatabase.kt#migrate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt#legacyUpsertRestoredExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt#logDebugSummary","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRoleSplitMigration.kt#createExercisesWithoutLegacyRole","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","needsReview|Room exercises|app/src/main/java/com/training/trackplanner/data/TrainingRoleSplitMigration.kt#migrateIntrinsicTrainingRoles","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","neuralHeavyWeight|Room exercises|app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferMetadataMapper.kt#fatigueCost","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","neuralHeavyWeight|Room exercises|app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferMetadataMapper.kt#legacyTransferAxesForAudit","1","No v2.2-reviewed exact consumer decision"
