relationId,exerciseStableKey,exerciseName,relationType,relationValue,sourceStableKey,status,provenance
MOVEMENT_01133,ex_a4350c0f,콘 드릴,MOVEMENT_PATTERN,STEP,ex_a4350c0f,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01134,ex_a4350c0f,콘 드릴,MOVEMENT_EVENT,ACCELERATION,ex_a4350c0f,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01135,ex_a4350c0f,콘 드릴,MOVEMENT_EVENT,CHANGE_OF_DIRECTION,ex_a4350c0f,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01136,ex_a4350c0f,콘 드릴,MOVEMENT_EVENT,DECELERATION,ex_a4350c0f,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01137,ex_a4350c0f,콘 드릴,STABILITY_DEMAND,HIGH,ex_a4350c0f,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01138,ex_a4350c0f,콘 드릴,MOBILITY_DEMAND,MODERATE,ex_a4350c0f,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01139,ex_a4350c0f,콘 드릴,MOVEMENT_FAMILY,FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS,ex_a4350c0f,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01140,ex_a4350c0f,콘 드릴,MOVEMENT_SUBTYPE,CONE_DRILL,ex_a4350c0f,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01141,ex_a44ae2ca,플랭크,MOVEMENT_PATTERN,TRUNK_BRACE,ex_a44ae2ca,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01142,ex_a44ae2ca,플랭크,KINETIC_CHAIN,CLOSED_CHAIN,ex_a44ae2ca,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01143,ex_a44ae2ca,플랭크,STABILITY_DEMAND,HIGH,ex_a44ae2ca,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01144,ex_a44ae2ca,플랭크,MOBILITY_DEMAND,LOW,ex_a44ae2ca,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01145,ex_a44ae2ca,플랭크,MOVEMENT_FAMILY,ANTI_ROTATION_ANTI_EXTENSION_CORE,ex_a44ae2ca,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01146,ex_a44ae2ca,플랭크,MOVEMENT_SUBTYPE,FRONT_PLANK,ex_a44ae2ca,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01147,ex_a60496be,원암 리어델트 케이블 플라이,JOINT_ACTION,SHOULDER_HORIZONTAL_ABDUCTION,ex_a60496be,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01148,ex_a60496be,원암 리어델트 케이블 플라이,JOINT_ACTION,SHOULDER_HORIZONTAL_ADDUCTION,ex_a60496be,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01149,ex_a60496be,원암 리어델트 케이블 플라이,KINETIC_CHAIN,OPEN_CHAIN,ex_a60496be,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01150,ex_a60496be,원암 리어델트 케이블 플라이,STABILITY_DEMAND,LOW,ex_a60496be,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01151,ex_a60496be,원암 리어델트 케이블 플라이,MOBILITY_DEMAND,LOW,ex_a60496be,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01152,ex_a60496be,원암 리어델트 케이블 플라이,MOVEMENT_FAMILY,REAR_DELT_FLY_HORIZONTAL_ABDUCTION_VARIANTS,ex_a60496be,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01153,ex_a60496be,원암 리어델트 케이블 플라이,MOVEMENT_SUBTYPE,ONE_ARM_REAR_DELT_CABLE_FLY,ex_a60496be,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01154,ex_a611010d,코사크 스쿼트,MOVEMENT_PATTERN,SQUAT,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01155,ex_a611010d,코사크 스쿼트,JOINT_ACTION,ANKLE_DORSIFLEXION,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01156,ex_a611010d,코사크 스쿼트,JOINT_ACTION,ANKLE_PLANTARFLEXION,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01157,ex_a611010d,코사크 스쿼트,JOINT_ACTION,HIP_EXTENSION,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01158,ex_a611010d,코사크 스쿼트,JOINT_ACTION,HIP_FLEXION,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01159,ex_a611010d,코사크 스쿼트,JOINT_ACTION,KNEE_EXTENSION,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01160,ex_a611010d,코사크 스쿼트,JOINT_ACTION,KNEE_FLEXION,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01161,ex_a611010d,코사크 스쿼트,KINETIC_CHAIN,CLOSED_CHAIN,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01162,ex_a611010d,코사크 스쿼트,STABILITY_DEMAND,HIGH,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01163,ex_a611010d,코사크 스쿼트,MOBILITY_DEMAND,HIGH,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01164,ex_a611010d,코사크 스쿼트,MOVEMENT_FAMILY,SQUAT_VARIANTS,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01165,ex_a611010d,코사크 스쿼트,MOVEMENT_SUBTYPE,COSSACK_SQUAT,ex_a611010d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01166,ex_a61f1e96,인클라인 덤벨 프레스,MOVEMENT_PATTERN,HORIZONTAL_PUSH,ex_a61f1e96,REVIEW_REQUIRED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01167,ex_a61f1e96,인클라인 덤벨 프레스,JOINT_ACTION,ELBOW_EXTENSION,ex_a61f1e96,REVIEW_REQUIRED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01168,ex_a61f1e96,인클라인 덤벨 프레스,JOINT_ACTION,ELBOW_FLEXION,ex_a61f1e96,REVIEW_REQUIRED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01169,ex_a61f1e96,인클라인 덤벨 프레스,JOINT_ACTION,SHOULDER_HORIZONTAL_ABDUCTION,ex_a61f1e96,REVIEW_REQUIRED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01170,ex_a61f1e96,인클라인 덤벨 프레스,JOINT_ACTION,SHOULDER_HORIZONTAL_ADDUCTION,ex_a61f1e96,REVIEW_REQUIRED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01171,ex_a61f1e96,인클라인 덤벨 프레스,KINETIC_CHAIN,OPEN_CHAIN,ex_a61f1e96,REVIEW_REQUIRED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01172,ex_a61f1e96,인클라인 덤벨 프레스,STABILITY_DEMAND,MODERATE,ex_a61f1e96,REVIEW_REQUIRED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01173,ex_a61f1e96,인클라인 덤벨 프레스,MOBILITY_DEMAND,MODERATE,ex_a61f1e96,REVIEW_REQUIRED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01174,ex_a61f1e96,인클라인 덤벨 프레스,MOVEMENT_FAMILY,BENCH_PRESS_DUMBBELL_PRESS_MACHINE_PRESS_VARIANTS,ex_a61f1e96,REVIEW_REQUIRED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01175,ex_a61f1e96,인클라인 덤벨 프레스,MOVEMENT_SUBTYPE,INCLINE_DUMBBELL_PRESS,ex_a61f1e96,REVIEW_REQUIRED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01176,ex_a61f307a,인클라인 덤벨 플라이,JOINT_ACTION,SHOULDER_HORIZONTAL_ABDUCTION,ex_a61f307a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01177,ex_a61f307a,인클라인 덤벨 플라이,JOINT_ACTION,SHOULDER_HORIZONTAL_ADDUCTION,ex_a61f307a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01178,ex_a61f307a,인클라인 덤벨 플라이,KINETIC_CHAIN,OPEN_CHAIN,ex_a61f307a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01179,ex_a61f307a,인클라인 덤벨 플라이,STABILITY_DEMAND,LOW,ex_a61f307a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01180,ex_a61f307a,인클라인 덤벨 플라이,MOBILITY_DEMAND,LOW,ex_a61f307a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01181,ex_a61f307a,인클라인 덤벨 플라이,MOVEMENT_FAMILY,CHEST_ISOLATION,ex_a61f307a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01182,ex_a61f307a,인클라인 덤벨 플라이,MOVEMENT_SUBTYPE,INCLINE_DUMBBELL_FLY,ex_a61f307a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01183,ex_a76f20b6,시티드 원암 케이블 로우,MOVEMENT_PATTERN,HORIZONTAL_PULL,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01184,ex_a76f20b6,시티드 원암 케이블 로우,JOINT_ACTION,ELBOW_EXTENSION,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01185,ex_a76f20b6,시티드 원암 케이블 로우,JOINT_ACTION,ELBOW_FLEXION,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01186,ex_a76f20b6,시티드 원암 케이블 로우,JOINT_ACTION,SCAPULAR_PROTRACTION,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01187,ex_a76f20b6,시티드 원암 케이블 로우,JOINT_ACTION,SCAPULAR_RETRACTION,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01188,ex_a76f20b6,시티드 원암 케이블 로우,JOINT_ACTION,SHOULDER_EXTENSION,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01189,ex_a76f20b6,시티드 원암 케이블 로우,JOINT_ACTION,SHOULDER_FLEXION,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01190,ex_a76f20b6,시티드 원암 케이블 로우,KINETIC_CHAIN,OPEN_CHAIN,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01191,ex_a76f20b6,시티드 원암 케이블 로우,STABILITY_DEMAND,HIGH,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01192,ex_a76f20b6,시티드 원암 케이블 로우,MOBILITY_DEMAND,MODERATE,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01193,ex_a76f20b6,시티드 원암 케이블 로우,MOVEMENT_FAMILY,ROW_VARIANTS,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01194,ex_a76f20b6,시티드 원암 케이블 로우,MOVEMENT_SUBTYPE,SEATED_ONE_ARM_CABLE_ROW,ex_a76f20b6,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01195,ex_a8385c4a,코펜하겐 플랭크,MOVEMENT_PATTERN,TRUNK_BRACE,ex_a8385c4a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01196,ex_a8385c4a,코펜하겐 플랭크,KINETIC_CHAIN,CLOSED_CHAIN,ex_a8385c4a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01197,ex_a8385c4a,코펜하겐 플랭크,STABILITY_DEMAND,HIGH,ex_a8385c4a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01198,ex_a8385c4a,코펜하겐 플랭크,MOBILITY_DEMAND,LOW,ex_a8385c4a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01199,ex_a8385c4a,코펜하겐 플랭크,MOVEMENT_FAMILY,ANTI_ROTATION_ANTI_EXTENSION_CORE,ex_a8385c4a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01200,ex_a8385c4a,코펜하겐 플랭크,MOVEMENT_SUBTYPE,COPENHAGEN_PLANK,ex_a8385c4a,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01201,ex_a9b52886,마운틴 클라이머,MOVEMENT_PATTERN,TRUNK_BRACE,ex_a9b52886,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01202,ex_a9b52886,마운틴 클라이머,JOINT_ACTION,HIP_EXTENSION,ex_a9b52886,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01203,ex_a9b52886,마운틴 클라이머,JOINT_ACTION,HIP_FLEXION,ex_a9b52886,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01204,ex_a9b52886,마운틴 클라이머,JOINT_ACTION,KNEE_EXTENSION,ex_a9b52886,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01205,ex_a9b52886,마운틴 클라이머,JOINT_ACTION,KNEE_FLEXION,ex_a9b52886,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01206,ex_a9b52886,마운틴 클라이머,KINETIC_CHAIN,CLOSED_CHAIN,ex_a9b52886,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01207,ex_a9b52886,마운틴 클라이머,STABILITY_DEMAND,HIGH,ex_a9b52886,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01208,ex_a9b52886,마운틴 클라이머,MOBILITY_DEMAND,MODERATE,ex_a9b52886,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01209,ex_a9b52886,마운틴 클라이머,MOVEMENT_FAMILY,BODYWEIGHT_CONDITIONING_CORE,ex_a9b52886,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01210,ex_a9b52886,마운틴 클라이머,MOVEMENT_SUBTYPE,MOUNTAIN_CLIMBER,ex_a9b52886,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01211,ex_ab468462,레그 프레스,MOVEMENT_PATTERN,SQUAT,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01212,ex_ab468462,레그 프레스,JOINT_ACTION,ANKLE_DORSIFLEXION,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01213,ex_ab468462,레그 프레스,JOINT_ACTION,ANKLE_PLANTARFLEXION,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01214,ex_ab468462,레그 프레스,JOINT_ACTION,HIP_EXTENSION,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01215,ex_ab468462,레그 프레스,JOINT_ACTION,HIP_FLEXION,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01216,ex_ab468462,레그 프레스,JOINT_ACTION,KNEE_EXTENSION,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01217,ex_ab468462,레그 프레스,JOINT_ACTION,KNEE_FLEXION,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01218,ex_ab468462,레그 프레스,KINETIC_CHAIN,CLOSED_CHAIN,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01219,ex_ab468462,레그 프레스,STABILITY_DEMAND,MODERATE,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01220,ex_ab468462,레그 프레스,MOBILITY_DEMAND,MODERATE,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01221,ex_ab468462,레그 프레스,MOVEMENT_FAMILY,LEG_PRESS_KNEE_DOMINANT_MACHINE_VARIANTS,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01222,ex_ab468462,레그 프레스,MOVEMENT_SUBTYPE,LEG_PRESS,ex_ab468462,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01223,ex_ab918e2b,실내 자전거,STABILITY_DEMAND,LOW,ex_ab918e2b,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01224,ex_ab918e2b,실내 자전거,MOBILITY_DEMAND,LOW,ex_ab918e2b,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01225,ex_ab918e2b,실내 자전거,MOVEMENT_FAMILY,CARDIO_RECORDS,ex_ab918e2b,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01226,ex_ab918e2b,실내 자전거,MOVEMENT_SUBTYPE,INDOOR_CYCLING,ex_ab918e2b,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01227,ex_aca9d312,러닝 풋살,STABILITY_DEMAND,HIGH,ex_aca9d312,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01228,ex_aca9d312,러닝 풋살,MOBILITY_DEMAND,MODERATE,ex_aca9d312,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01229,ex_aca9d312,러닝 풋살,MOVEMENT_FAMILY,OTHER_SPORT_SESSION_RECORDS,ex_aca9d312,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01230,ex_aca9d312,러닝 풋살,MOVEMENT_SUBTYPE,RUNNING_FUTSAL_SESSION,ex_aca9d312,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01231,ex_ae9ecdbc,배드민턴,STABILITY_DEMAND,HIGH,ex_ae9ecdbc,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01232,ex_ae9ecdbc,배드민턴,MOBILITY_DEMAND,MODERATE,ex_ae9ecdbc,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01233,ex_ae9ecdbc,배드민턴,MOVEMENT_FAMILY,BADMINTON_SESSION_SPORT_RECORDS,ex_ae9ecdbc,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01234,ex_ae9ecdbc,배드민턴,MOVEMENT_SUBTYPE,BADMINTON_SESSION,ex_ae9ecdbc,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01235,ex_b076570e,원암 케이블 래터럴 레이즈,JOINT_ACTION,SHOULDER_ABDUCTION,ex_b076570e,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01236,ex_b076570e,원암 케이블 래터럴 레이즈,JOINT_ACTION,SHOULDER_ADDUCTION,ex_b076570e,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01237,ex_b076570e,원암 케이블 래터럴 레이즈,KINETIC_CHAIN,OPEN_CHAIN,ex_b076570e,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01238,ex_b076570e,원암 케이블 래터럴 레이즈,STABILITY_DEMAND,LOW,ex_b076570e,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01239,ex_b076570e,원암 케이블 래터럴 레이즈,MOBILITY_DEMAND,LOW,ex_b076570e,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01240,ex_b076570e,원암 케이블 래터럴 레이즈,MOVEMENT_FAMILY,LATERAL_RAISE_DELTOID_ISOLATION_VARIANTS,ex_b076570e,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01241,ex_b076570e,원암 케이블 래터럴 레이즈,MOVEMENT_SUBTYPE,ONE_ARM_CABLE_LATERAL_RAISE,ex_b076570e,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01242,ex_b3f447be,행잉 레그 레이즈,MOVEMENT_PATTERN,TRUNK_FLEXION,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01243,ex_b3f447be,행잉 레그 레이즈,JOINT_ACTION,HIP_EXTENSION,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01244,ex_b3f447be,행잉 레그 레이즈,JOINT_ACTION,HIP_FLEXION,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01245,ex_b3f447be,행잉 레그 레이즈,JOINT_ACTION,LUMBAR_EXTENSION,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01246,ex_b3f447be,행잉 레그 레이즈,JOINT_ACTION,LUMBAR_FLEXION,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01247,ex_b3f447be,행잉 레그 레이즈,JOINT_ACTION,THORACIC_EXTENSION,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01248,ex_b3f447be,행잉 레그 레이즈,JOINT_ACTION,THORACIC_FLEXION,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01249,ex_b3f447be,행잉 레그 레이즈,KINETIC_CHAIN,OPEN_CHAIN,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01250,ex_b3f447be,행잉 레그 레이즈,STABILITY_DEMAND,MODERATE,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01251,ex_b3f447be,행잉 레그 레이즈,MOBILITY_DEMAND,LOW,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01252,ex_b3f447be,행잉 레그 레이즈,MOVEMENT_FAMILY,CORE_FLEXION_ANTERIOR_CORE,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01253,ex_b3f447be,행잉 레그 레이즈,MOVEMENT_SUBTYPE,HANGING_LEG_RAISE,ex_b3f447be,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01254,ex_b4b198de,래터럴 런지,MOVEMENT_PATTERN,LUNGE,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01255,ex_b4b198de,래터럴 런지,JOINT_ACTION,ANKLE_DORSIFLEXION,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01256,ex_b4b198de,래터럴 런지,JOINT_ACTION,ANKLE_PLANTARFLEXION,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01257,ex_b4b198de,래터럴 런지,JOINT_ACTION,HIP_EXTENSION,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01258,ex_b4b198de,래터럴 런지,JOINT_ACTION,HIP_FLEXION,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01259,ex_b4b198de,래터럴 런지,JOINT_ACTION,KNEE_EXTENSION,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01260,ex_b4b198de,래터럴 런지,JOINT_ACTION,KNEE_FLEXION,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01261,ex_b4b198de,래터럴 런지,KINETIC_CHAIN,CLOSED_CHAIN,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01262,ex_b4b198de,래터럴 런지,STABILITY_DEMAND,MODERATE,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01263,ex_b4b198de,래터럴 런지,MOBILITY_DEMAND,MODERATE,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01264,ex_b4b198de,래터럴 런지,MOVEMENT_FAMILY,LUNGE_SPLIT_SQUAT_VARIANTS,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01265,ex_b4b198de,래터럴 런지,MOVEMENT_SUBTYPE,LATERAL_LUNGE,ex_b4b198de,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01266,ex_b59bed7d,스탠딩 레그 컬,JOINT_ACTION,KNEE_EXTENSION,ex_b59bed7d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01267,ex_b59bed7d,스탠딩 레그 컬,JOINT_ACTION,KNEE_FLEXION,ex_b59bed7d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01268,ex_b59bed7d,스탠딩 레그 컬,KINETIC_CHAIN,OPEN_CHAIN,ex_b59bed7d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01269,ex_b59bed7d,스탠딩 레그 컬,STABILITY_DEMAND,LOW,ex_b59bed7d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01270,ex_b59bed7d,스탠딩 레그 컬,MOBILITY_DEMAND,LOW,ex_b59bed7d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01271,ex_b59bed7d,스탠딩 레그 컬,MOVEMENT_FAMILY,HAMSTRING_CURL_VARIANTS,ex_b59bed7d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01272,ex_b59bed7d,스탠딩 레그 컬,MOVEMENT_SUBTYPE,STANDING_LEG_CURL,ex_b59bed7d,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01273,ex_b69ab702,크로스바디 해머 컬,JOINT_ACTION,ELBOW_EXTENSION,ex_b69ab702,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01274,ex_b69ab702,크로스바디 해머 컬,JOINT_ACTION,ELBOW_FLEXION,ex_b69ab702,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01275,ex_b69ab702,크로스바디 해머 컬,KINETIC_CHAIN,OPEN_CHAIN,ex_b69ab702,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01276,ex_b69ab702,크로스바디 해머 컬,STABILITY_DEMAND,LOW,ex_b69ab702,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
