relationKey,exerciseStableKey,exerciseName,relationType,relationValue,transferConfidence,identityStatus,sourceStableKey,inheritanceSourceStableKey,reviewStatus,evidenceSource,provenance,notes
BADMINTON_00919,ex_a12de111,A스킵,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_a12de111,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00920,ex_a12de4d2,B스킵,TRANSFER_LEVEL,SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a12de4d2,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00921,ex_a12de4d2,B스킵,TRANSFER_TYPE,ANKLE_CALF_SSC_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a12de4d2,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00922,ex_a12de4d2,B스킵,TRANSFER_TYPE,LOWER_BODY_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a12de4d2,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00923,ex_a12de4d2,B스킵,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_a12de4d2,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00924,ex_a12de4d2,B스킵,PHYSICAL_QUALITY,ACCELERATION,LOW,SELECTABLE_CANONICAL,ex_a12de4d2,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00925,ex_a12de4d2,B스킵,PHYSICAL_QUALITY,ANKLE_STIFFNESS,LOW,SELECTABLE_CANONICAL,ex_a12de4d2,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00926,ex_a12de4d2,B스킵,PHYSICAL_QUALITY,CALF_ELASTICITY,LOW,SELECTABLE_CANONICAL,ex_a12de4d2,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00927,ex_a12de4d2,B스킵,PHYSICAL_QUALITY,HIP_CONTROL,LOW,SELECTABLE_CANONICAL,ex_a12de4d2,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00928,ex_a12de4d2,B스킵,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_a12de4d2,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00929,ex_a345e30b,캡틴체어 레그 레이즈,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_a345e30b,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00930,ex_a345e30b,캡틴체어 레그 레이즈,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a345e30b,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00931,ex_a345e30b,캡틴체어 레그 레이즈,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_a345e30b,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00932,ex_a345e30b,캡틴체어 레그 레이즈,PHYSICAL_QUALITY,CORE_BRACING,LOW,SELECTABLE_CANONICAL,ex_a345e30b,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00933,ex_a345e30b,캡틴체어 레그 레이즈,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_a345e30b,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00934,ex_a3ddd8ac,라인 홉,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_a3ddd8ac,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00935,ex_a3ddd8ac,라인 홉,TRANSFER_TYPE,ANKLE_CALF_SSC_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_a3ddd8ac,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00936,ex_a3ddd8ac,라인 홉,SKILL_TARGET,CHANGE_OF_DIRECTION,MEDIUM,SELECTABLE_CANONICAL,ex_a3ddd8ac,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00937,ex_a3ddd8ac,라인 홉,SKILL_TARGET,FIRST_STEP,MEDIUM,SELECTABLE_CANONICAL,ex_a3ddd8ac,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00938,ex_a3ddd8ac,라인 홉,SKILL_TARGET,SPLIT_STEP,MEDIUM,SELECTABLE_CANONICAL,ex_a3ddd8ac,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00939,ex_a3ddd8ac,라인 홉,PHYSICAL_QUALITY,ACCELERATION,MEDIUM,SELECTABLE_CANONICAL,ex_a3ddd8ac,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00940,ex_a3ddd8ac,라인 홉,PHYSICAL_QUALITY,ANKLE_STIFFNESS,MEDIUM,SELECTABLE_CANONICAL,ex_a3ddd8ac,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00941,ex_a3ddd8ac,라인 홉,PHYSICAL_QUALITY,CALF_ELASTICITY,MEDIUM,SELECTABLE_CANONICAL,ex_a3ddd8ac,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00942,ex_a3ddd8ac,라인 홉,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,ex_a3ddd8ac,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00943,ex_a4040be3,셔틀런,TRANSFER_LEVEL,SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00944,ex_a4040be3,셔틀런,TRANSFER_TYPE,ANKLE_CALF_SSC_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00945,ex_a4040be3,셔틀런,TRANSFER_TYPE,LOWER_BODY_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00946,ex_a4040be3,셔틀런,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00947,ex_a4040be3,셔틀런,PHYSICAL_QUALITY,ANKLE_STIFFNESS,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00948,ex_a4040be3,셔틀런,PHYSICAL_QUALITY,DECELERATION,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00949,ex_a4040be3,셔틀런,PHYSICAL_QUALITY,REACTIVE_AGILITY,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00950,ex_a4040be3,셔틀런,COURT_MOVEMENT,DECELERATION,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00951,ex_a4040be3,셔틀런,COURT_MOVEMENT,FIRST_STEP,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00952,ex_a4040be3,셔틀런,COURT_MOVEMENT,MULTI_DIRECTION,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00953,ex_a4040be3,셔틀런,COURT_MOVEMENT,REACTION_RANDOM,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00954,ex_a4040be3,셔틀런,COURT_MOVEMENT,RECOVERY_STEP,LOW,SELECTABLE_CANONICAL,ex_a4040be3,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00955,ex_a412dd45,앙클링,TRANSFER_LEVEL,SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a412dd45,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00956,ex_a412dd45,앙클링,TRANSFER_TYPE,ANKLE_CALF_SSC_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a412dd45,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00957,ex_a412dd45,앙클링,TRANSFER_TYPE,LOWER_BODY_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a412dd45,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00958,ex_a412dd45,앙클링,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_a412dd45,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00959,ex_a412dd45,앙클링,PHYSICAL_QUALITY,ACCELERATION,LOW,SELECTABLE_CANONICAL,ex_a412dd45,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00960,ex_a412dd45,앙클링,PHYSICAL_QUALITY,ANKLE_STIFFNESS,LOW,SELECTABLE_CANONICAL,ex_a412dd45,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00961,ex_a412dd45,앙클링,PHYSICAL_QUALITY,CALF_ELASTICITY,LOW,SELECTABLE_CANONICAL,ex_a412dd45,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00962,ex_a412dd45,앙클링,PHYSICAL_QUALITY,HIP_CONTROL,LOW,SELECTABLE_CANONICAL,ex_a412dd45,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00963,ex_a412dd45,앙클링,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_a412dd45,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00964,ex_a4350c0f,콘 드릴,TRANSFER_LEVEL,SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00965,ex_a4350c0f,콘 드릴,TRANSFER_TYPE,ANKLE_CALF_SSC_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00966,ex_a4350c0f,콘 드릴,TRANSFER_TYPE,LOWER_BODY_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00967,ex_a4350c0f,콘 드릴,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00968,ex_a4350c0f,콘 드릴,PHYSICAL_QUALITY,ANKLE_STIFFNESS,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00969,ex_a4350c0f,콘 드릴,PHYSICAL_QUALITY,DECELERATION,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00970,ex_a4350c0f,콘 드릴,PHYSICAL_QUALITY,REACTIVE_AGILITY,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00971,ex_a4350c0f,콘 드릴,COURT_MOVEMENT,DECELERATION,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00972,ex_a4350c0f,콘 드릴,COURT_MOVEMENT,FIRST_STEP,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00973,ex_a4350c0f,콘 드릴,COURT_MOVEMENT,MULTI_DIRECTION,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00974,ex_a4350c0f,콘 드릴,COURT_MOVEMENT,REACTION_RANDOM,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00975,ex_a4350c0f,콘 드릴,COURT_MOVEMENT,RECOVERY_STEP,LOW,SELECTABLE_CANONICAL,ex_a4350c0f,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00976,ex_a44ae2ca,플랭크,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_a44ae2ca,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00977,ex_a44ae2ca,플랭크,TRANSFER_TYPE,CORE_STABILITY_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_a44ae2ca,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00978,ex_a44ae2ca,플랭크,SKILL_TARGET,CHANGE_OF_DIRECTION,MEDIUM,SELECTABLE_CANONICAL,ex_a44ae2ca,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00979,ex_a44ae2ca,플랭크,SKILL_TARGET,DEFENSIVE_COVERAGE,MEDIUM,SELECTABLE_CANONICAL,ex_a44ae2ca,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00980,ex_a44ae2ca,플랭크,PHYSICAL_QUALITY,CORE_BRACING,MEDIUM,SELECTABLE_CANONICAL,ex_a44ae2ca,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00981,ex_a44ae2ca,플랭크,PHYSICAL_QUALITY,HIP_CONTROL,MEDIUM,SELECTABLE_CANONICAL,ex_a44ae2ca,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00982,ex_a44ae2ca,플랭크,PHYSICAL_QUALITY,SINGLE_LEG_STABILITY,MEDIUM,SELECTABLE_CANONICAL,ex_a44ae2ca,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00983,ex_a44ae2ca,플랭크,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,ex_a44ae2ca,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00984,ex_a60496be,원암 리어델트 케이블 플라이,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_a60496be,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00985,ex_a60496be,원암 리어델트 케이블 플라이,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_a60496be,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00986,ex_a60496be,원암 리어델트 케이블 플라이,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_a60496be,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00987,ex_a60496be,원암 리어델트 케이블 플라이,PHYSICAL_QUALITY,ROTATOR_CUFF_CONTROL,LOW,SELECTABLE_CANONICAL,ex_a60496be,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00988,ex_a60496be,원암 리어델트 케이블 플라이,PHYSICAL_QUALITY,SCAPULAR_CONTROL,LOW,SELECTABLE_CANONICAL,ex_a60496be,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00989,ex_a60496be,원암 리어델트 케이블 플라이,PHYSICAL_QUALITY,SHOULDER_DURABILITY,LOW,SELECTABLE_CANONICAL,ex_a60496be,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00990,ex_a60496be,원암 리어델트 케이블 플라이,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_a60496be,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00991,ex_a611010d,코사크 스쿼트,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_a611010d,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00992,ex_a611010d,코사크 스쿼트,TRANSFER_TYPE,LOWER_BODY_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_a611010d,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00993,ex_a611010d,코사크 스쿼트,SKILL_TARGET,CHANGE_OF_DIRECTION,MEDIUM,SELECTABLE_CANONICAL,ex_a611010d,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00994,ex_a611010d,코사크 스쿼트,SKILL_TARGET,FIRST_STEP,MEDIUM,SELECTABLE_CANONICAL,ex_a611010d,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00995,ex_a611010d,코사크 스쿼트,PHYSICAL_QUALITY,FRONTAL_PLANE_CONTROL,MEDIUM,SELECTABLE_CANONICAL,ex_a611010d,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00996,ex_a611010d,코사크 스쿼트,PHYSICAL_QUALITY,HIP_CONTROL,MEDIUM,SELECTABLE_CANONICAL,ex_a611010d,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00997,ex_a611010d,코사크 스쿼트,PHYSICAL_QUALITY,HIP_KNEE_EXTENSION_STRENGTH,MEDIUM,SELECTABLE_CANONICAL,ex_a611010d,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00998,ex_a611010d,코사크 스쿼트,PHYSICAL_QUALITY,LOWER_BODY_FORCE,MEDIUM,SELECTABLE_CANONICAL,ex_a611010d,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00999,ex_a611010d,코사크 스쿼트,PHYSICAL_QUALITY,SINGLE_LEG_STABILITY,MEDIUM,SELECTABLE_CANONICAL,ex_a611010d,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01000,ex_a611010d,코사크 스쿼트,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,ex_a611010d,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01001,ex_a61f1e96,인클라인 덤벨 프레스,TRANSFER_LEVEL,NONE,NONE,SELECTABLE_CANONICAL,ex_a61f1e96,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01002,ex_a61f1e96,인클라인 덤벨 프레스,TRANSFER_TYPE,NONE,NONE,SELECTABLE_CANONICAL,ex_a61f1e96,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
