exerciseStableKey,relationType,relationId,role,qualifier,coefficient,confidence,sourceStatus,version,status
ex_bc84eb7f,OFI_SCORE,HIGH_FORCE_NEURAL,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,OFI_SCORE,SYSTEMIC_MUSCULAR,,,66,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,OFI_SCORE,LOCAL_MUSCULAR,,,73,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,OFI_SCORE,HIGH_SPEED,,,100,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,OFI_SCORE,REACTIVE,,,100,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,OFI_SNAPSHOT,SUMMARY,ELEVATED,LOW,83,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,OFI_CAUTION,HIGH_SPEED_CAUTION,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,OFI_CAUTION,REACTIVE_CAUTION,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PROGRAM_SLOT,BADMINTON_FOOTWORK_REACTION,PRIMARY,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PROGRAM_SLOT,BADMINTON_DECEL_COD,SECONDARY,,0.65,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PROGRAM_SLOT,POWER_REACTIVE_LOW_VOLUME,SECONDARY,,0.65,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PROGRAM_SLOT,SINGLE_LEG_STRENGTH_CONTROL,LIMITED,,0.35,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PROGRAM_ROLE,ANCHOR,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PROGRAM_ROLE,TRANSFER,,ELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PROGRAM_ROLE,SUPPORT,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PROGRAM_ROLE,CORE,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PROGRAM_ROLE,PREHAB,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PROGRAM_ROLE,ACCESSORY,,ELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,VARIANT_GROUP,BADMINTON_COURT_FOOTWORK,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,MUSCLE,ANTERIOR_CORE,PRIMARY,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,BADMINTON_TRANSFER,AEROBIC_FOOTWORK,,DIRECT,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,BADMINTON_TRANSFER,DECELERATION_LANDING,,DIRECT,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,BADMINTON_TRANSFER,LATERAL_MOVEMENT,,DIRECT,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,BADMINTON_TRANSFER,UNILATERAL_STABILITY,,DIRECT,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,BADMINTON_FATIGUE_COST,HIGH,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PHYSICAL_QUALITY,DECELERATION,,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PHYSICAL_QUALITY,HIP_CONTROL,,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PHYSICAL_QUALITY,REACTIVE_AGILITY,,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,PHYSICAL_QUALITY,SINGLE_LEG_STABILITY,,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,MOVEMENT_PATTERN,FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,BODY_REGION,TRUNK,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bc84eb7f,MODALITY,EXERCISE,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,CAPABILITY,OFI,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_bd072cd,CAPABILITY,PROGRAM_GENERATION,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_bd072cd,CAPABILITY,MUSCLE_LOAD,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_bd072cd,CAPABILITY,BADMINTON_TRANSFER,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_bd072cd,CAPABILITY,CONNECTIVE_TISSUE,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_bd072cd,OFI_DOSE,VOLUME_LOAD,,THREE_CONFIRMED_SETS_20KG_8REPS_600SECONDS_RPE8,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_AXIS,HIGH_FORCE_NEURAL,,SHORT,17.1875,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_AXIS,SYSTEMIC_MUSCULAR,,SHORT,15.625,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_AXIS,LOCAL_MUSCULAR,,SHORT,58.4375,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_AXIS,HIGH_SPEED,,SHORT,70.125,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_AXIS,REACTIVE,,SHORT,63.75,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_GROUP,CALF_ACHILLES_ANKLE_STIFFNESS,,WORKLOAD_BASELINE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_GROUP,CALF_ACHILLES_ANKLE_STIFFNESS,,LOCAL_REPEAT_DETECTION,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_GROUP,CALF_ACHILLES_ANKLE_STIFFNESS,,STRENGTH_COMPARISON,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_SCORE,HIGH_FORCE_NEURAL,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_SCORE,SYSTEMIC_MUSCULAR,,,20,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_SCORE,LOCAL_MUSCULAR,,,73,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_SCORE,HIGH_SPEED,,,88,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_SCORE,REACTIVE,,,80,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,OFI_SNAPSHOT,SUMMARY,NORMAL,LOW,72,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PROGRAM_SLOT,CALF_ANKLE_CAPACITY,PRIMARY,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PROGRAM_SLOT,ACCESSORY_ROTATION,SECONDARY,,0.65,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PROGRAM_ROLE,ANCHOR,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PROGRAM_ROLE,TRANSFER,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PROGRAM_ROLE,SUPPORT,,ELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PROGRAM_ROLE,CORE,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PROGRAM_ROLE,PREHAB,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PROGRAM_ROLE,ACCESSORY,,ELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,VARIANT_GROUP,CALF_ACHILLES_ANKLE_STIFFNESS,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PROGRESSION_GROUP,CALF_ACHILLES_ANKLE_STIFFNESS,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,MUSCLE,ANTERIOR_CORE,SECONDARY,,0.5,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,MUSCLE,CALVES,PRIMARY,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,BADMINTON_TRANSFER,DECELERATION_LANDING,,SUPPORTIVE,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,BADMINTON_TRANSFER,LATERAL_MOVEMENT,,SUPPORTIVE,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,BADMINTON_TRANSFER,LOW_FATIGUE_CONTROL,,SUPPORTIVE,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,BADMINTON_TRANSFER,ROTATION_CONTROL,,SUPPORTIVE,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,BADMINTON_FATIGUE_COST,LOW,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PHYSICAL_QUALITY,ACCELERATION,,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PHYSICAL_QUALITY,ANKLE_STIFFNESS,,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,PHYSICAL_QUALITY,CALF_ELASTICITY,,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,MOVEMENT_PATTERN,CALF_RAISE_ANKLE_STIFFNESS_VARIANTS,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,BODY_REGION,LOWER,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_bd072cd,MODALITY,EXERCISE,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,CAPABILITY,OFI,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_c1a81cb2,CAPABILITY,PROGRAM_GENERATION,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_c1a81cb2,CAPABILITY,MUSCLE_LOAD,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_c1a81cb2,CAPABILITY,BADMINTON_TRANSFER,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_c1a81cb2,CAPABILITY,CONNECTIVE_TISSUE,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_c1a81cb2,OFI_DOSE,VOLUME_LOAD,,THREE_CONFIRMED_SETS_20KG_8REPS_600SECONDS_RPE8,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_AXIS,HIGH_FORCE_NEURAL,,SHORT,17.1875,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_AXIS,SYSTEMIC_MUSCULAR,,SHORT,13.28125,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_AXIS,LOCAL_MUSCULAR,,SHORT,58.4375,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_AXIS,HIGH_SPEED,,SHORT,17.1875,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_AXIS,REACTIVE,,SHORT,15.625,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_GROUP,ELBOW_FLEXION_NEUTRAL_PRONATED_CURL,,WORKLOAD_BASELINE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_GROUP,ELBOW_FLEXION_NEUTRAL_PRONATED_CURL,,LOCAL_REPEAT_DETECTION,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_GROUP,ELBOW_FLEXION_NEUTRAL_PRONATED_CURL,,STRENGTH_COMPARISON,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_SCORE,HIGH_FORCE_NEURAL,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_SCORE,SYSTEMIC_MUSCULAR,,,17,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_SCORE,LOCAL_MUSCULAR,,,73,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_SCORE,HIGH_SPEED,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_SCORE,REACTIVE,,,20,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,OFI_SNAPSHOT,SUMMARY,LOW,LOW,39,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,PROGRAM_SLOT,FOREARM_GRIP_ELBOW_SUPPORT,PRIMARY,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,PROGRAM_SLOT,ACCESSORY_ROTATION,SECONDARY,,0.65,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,PROGRAM_ROLE,ANCHOR,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,PROGRAM_ROLE,TRANSFER,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,PROGRAM_ROLE,SUPPORT,,ELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,PROGRAM_ROLE,CORE,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,PROGRAM_ROLE,PREHAB,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,PROGRAM_ROLE,ACCESSORY,,ELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,VARIANT_GROUP,ELBOW_FLEXION_NEUTRAL_PRONATED_CURL,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,PROGRESSION_GROUP,ELBOW_FLEXION_NEUTRAL_PRONATED_CURL,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,MUSCLE,ANTERIOR_CORE,SECONDARY,,0.5,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,MUSCLE,BICEPS,PRIMARY,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,MUSCLE,FOREARM_GRIP,PRIMARY,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,BADMINTON_TRANSFER,LOW_FATIGUE_CONTROL,,GENERAL,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,BADMINTON_TRANSFER,RACKET_SUPPORT,,GENERAL,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,BADMINTON_TRANSFER,ROTATION_CONTROL,,GENERAL,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,BADMINTON_FATIGUE_COST,LOW,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,PHYSICAL_QUALITY,GRIP_ENDURANCE,,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,MOVEMENT_PATTERN,ELBOW_FLEXION_BRACHIALIS_BRACHIORADIALIS_VARIANTS,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,BODY_REGION,UPPER,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1a81cb2,MODALITY,EXERCISE,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,CAPABILITY,OFI,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_c1bf2aa8,CAPABILITY,PROGRAM_GENERATION,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_c1bf2aa8,CAPABILITY,MUSCLE_LOAD,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_c1bf2aa8,CAPABILITY,BADMINTON_TRANSFER,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_c1bf2aa8,CAPABILITY,CONNECTIVE_TISSUE,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,ENABLED
ex_c1bf2aa8,OFI_DOSE,DISTANCE_OR_TIME,,THREE_CONFIRMED_SETS_20KG_8REPS_600SECONDS_RPE8,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_AXIS,HIGH_FORCE_NEURAL,,LONG,17.1875,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_AXIS,SYSTEMIC_MUSCULAR,,LONG,53.125,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_AXIS,LOCAL_MUSCULAR,,LONG,58.4375,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_AXIS,HIGH_SPEED,,LONG,85.9375,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_AXIS,REACTIVE,,LONG,93.75,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_GROUP,NOT_APPLICABLE,,WORKLOAD_BASELINE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_GROUP,BADMINTON_COURT_FOOTWORK,,LOCAL_REPEAT_DETECTION,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_GROUP,NOT_APPLICABLE,,STRENGTH_COMPARISON,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_SCORE,HIGH_FORCE_NEURAL,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_SCORE,SYSTEMIC_MUSCULAR,,,66,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_SCORE,LOCAL_MUSCULAR,,,73,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_SCORE,HIGH_SPEED,,,100,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_SCORE,REACTIVE,,,100,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_SNAPSHOT,SUMMARY,ELEVATED,LOW,83,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_CAUTION,HIGH_SPEED_CAUTION,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_CAUTION,REACTIVE_CAUTION,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,OFI_CAUTION,RECOVERY_DEBT_HIGH,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,PROGRAM_SLOT,BADMINTON_FOOTWORK_REACTION,PRIMARY,,1,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,PROGRAM_SLOT,BADMINTON_DECEL_COD,SECONDARY,,0.65,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,PROGRAM_SLOT,POWER_REACTIVE_LOW_VOLUME,SECONDARY,,0.65,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,PROGRAM_SLOT,SINGLE_LEG_STRENGTH_CONTROL,LIMITED,,0.35,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,PROGRAM_ROLE,ANCHOR,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,PROGRAM_ROLE,TRANSFER,,ELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,PROGRAM_ROLE,SUPPORT,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,PROGRAM_ROLE,CORE,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,PROGRAM_ROLE,PREHAB,,INELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,PROGRAM_ROLE,ACCESSORY,,ELIGIBLE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
ex_c1bf2aa8,VARIANT_GROUP,BADMINTON_COURT_FOOTWORK,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,
